region,category,ds,actual,yhat,yhat_lower,yhat_upper,is_forecast
South,Office Supplies,2015-02-15,0.0,93.01603277078839,0.0,617.2127957906197,False
South,Office Supplies,2015-02-16,0.0,316.8966217014461,0.0,873.0269003515474,False
South,Office Supplies,2015-02-17,0.0,29.110175758687724,0.0,571.2976354353108,False
South,Office Supplies,2015-02-18,0.0,26.54018556412632,0.0,588.1048200941145,False
South,Office Supplies,2015-02-19,0.0,0.0,0.0,509.5267908674907,False
South,Office Supplies,2015-02-20,0.0,0.0,0.0,499.6203738646424,False
South,Office Supplies,2015-02-21,0.0,19.064606489433537,0.0,551.9809521923036,False
South,Office Supplies,2015-02-22,0.0,68.93278873033093,0.0,621.3319709844437,False
South,Office Supplies,2015-02-23,0.0,0.0,0.0,543.5589366517685,False
South,Office Supplies,2015-02-24,0.0,17.606898987680196,0.0,560.6928728943117,False
South,Office Supplies,2015-02-25,0.0,22.307747398646804,0.0,572.3333648683628,False
South,Office Supplies,2015-02-26,0.0,0.0,0.0,548.8355655430238,False
South,Office Supplies,2015-02-27,0.0,0.0,0.0,517.8181526299912,False
South,Office Supplies,2015-02-28,0.0,38.65639596377026,0.0,565.7646293007145,False
South,Office Supplies,2015-03-01,0.0,96.5525497638667,0.0,672.8231189135332,False
South,Office Supplies,2015-03-02,0.0,32.70301641221422,0.0,597.293026101904,False
South,Office Supplies,2015-03-03,19.456,60.348649754953556,0.0,590.9216037851272,False
South,Office Supplies,2015-03-04,370.452,71.80950204142306,0.0,606.0726743465349,False
South,Office Supplies,2015-03-05,0.0,33.78624277211597,0.0,585.0501188628879,False
South,Office Supplies,2015-03-06,0.0,39.557886583532685,0.0,588.2498065109553,False
South,Office Supplies,2015-03-07,0.0,103.52481748413182,0.0,639.4830602690191,False
South,Office Supplies,2015-03-08,0.0,164.5440949576784,0.0,728.7215108364718,False
South,Office Supplies,2015-03-09,0.0,102.69652073544103,0.0,659.2997012273443,False
South,Office Supplies,2015-03-10,0.0,131.18890047420632,0.0,648.3592244552201,False
South,Office Supplies,2015-03-11,161.7,142.33423826299367,0.0,687.9699487583092,False
South,Office Supplies,2015-03-12,0.0,102.85296610962601,0.0,621.5802222587254,False
South,Office Supplies,2015-03-13,0.0,106.06978598024236,0.0,644.4921703132864,False
South,Office Supplies,2015-03-14,91.056,166.45514300756025,0.0,681.2492271334924,False
South,Office Supplies,2015-03-15,325.086,222.95836470624337,0.0,736.7014584782003,False
South,Office Supplies,2015-03-16,0.0,155.77201083226814,0.0,668.7136805156069,False
South,Office Supplies,2015-03-17,103.5,178.23094850389438,0.0,717.048997788234,False
South,Office Supplies,2015-03-18,48.328,182.78898306596912,0.0,704.1679804046483,False
South,Office Supplies,2015-03-19,71.538,136.31624888585424,0.0,695.3623629850719,False
South,Office Supplies,2015-03-20,0.0,132.2920462325915,0.0,670.0503257663711,False
South,Office Supplies,2015-03-21,345.102,185.3422548493109,0.0,707.9823079627076,False
South,Office Supplies,2015-03-22,59.109,234.5684712952661,0.0,774.98559974124,False
South,Office Supplies,2015-03-23,9.912,160.30852399968614,0.0,681.1619694261375,False
South,Office Supplies,2015-03-24,0.0,176.03198394973384,0.0,710.9340068865656,False
South,Office Supplies,2015-03-25,0.0,174.3135959447822,0.0,704.8728271921315,False
South,Office Supplies,2015-03-26,0.0,122.12791758669357,0.0,679.0348417338955,False
South,Office Supplies,2015-03-27,0.0,113.03992144951454,0.0,666.4829082522823,False
South,Office Supplies,2015-03-28,0.0,161.7407447796661,0.0,725.0723080201577,False
South,Office Supplies,2015-03-29,0.0,207.37577064057797,0.0,754.6026613513669,False
South,Office Supplies,2015-03-30,0.0,130.3047134820237,0.0,712.2312921007742,False
South,Office Supplies,2015-03-31,18.546,143.99732794968452,0.0,711.5475521568329,False
South,Office Supplies,2015-04-01,0.0,141.0076487659848,0.0,695.9287379622302,False
South,Office Supplies,2015-04-02,170.74,88.27001445894214,0.0,619.5877340047603,False
South,Office Supplies,2015-04-03,0.0,79.2915798511927,0.0,624.4587595822499,False
South,Office Supplies,2015-04-04,264.95,128.69043664782612,0.0,668.4469780336334,False
South,Office Supplies,2015-04-05,4338.29,175.52644856145903,0.0,671.9818320440899,False
South,Office Supplies,2015-04-06,0.0,100.06438641566326,0.0,628.5211828896023,False
South,Office Supplies,2015-04-07,181.29,115.67288708095816,0.0,627.9543890383883,False
South,Office Supplies,2015-04-08,0.0,114.80204454837178,0.0,652.9163190911177,False
South,Office Supplies,2015-04-09,0.0,64.28278477743817,0.0,618.8400271546507,False
South,Office Supplies,2015-04-10,0.0,57.52262955139287,0.0,604.278628457982,False
South,Office Supplies,2015-04-11,17.28,109.04687269888099,0.0,630.8590471404937,False
South,Office Supplies,2015-04-12,0.0,157.83218762846462,0.0,705.3370969591246,False
South,Office Supplies,2015-04-13,0.0,84.07217176578553,0.0,599.1017508219421,False
South,Office Supplies,2015-04-14,0.0,101.07828514202919,0.0,597.1046542366926,False
South,Office Supplies,2015-04-15,0.0,101.25893792499969,0.0,622.0483077739432,False
South,Office Supplies,2015-04-16,39.072,51.41984021908954,0.0,573.61283190785,False
South,Office Supplies,2015-04-17,0.0,44.96019706120469,0.0,593.6818062559296,False
South,Office Supplies,2015-04-18,0.0,96.41376684784996,0.0,638.2382918907871,False
South,Office Supplies,2015-04-19,129.32999999999998,144.78181218594892,0.0,681.0193093397268,False
South,Office Supplies,2015-04-20,0.0,70.2974768624688,0.0,585.8904966709237,False
South,Office Supplies,2015-04-21,828.84,86.32508802034715,0.0,603.9749159307885,False
South,Office Supplies,2015-04-22,0.0,85.3371945266139,0.0,637.0538995954522,False
South,Office Supplies,2015-04-23,0.0,34.212522933848334,0.0,555.9119719927686,False
South,Office Supplies,2015-04-24,0.0,26.42951188140826,0.0,550.6750531556418,False
South,Office Supplies,2015-04-25,0.0,76.60452851287286,0.0,615.0922859233358,False
South,Office Supplies,2015-04-26,0.0,123.82188604007254,0.0,670.1947333484936,False
South,Office Supplies,2015-04-27,0.0,48.395288346408805,0.0,552.9557482929893,False
South,Office Supplies,2015-04-28,0.0,63.764292176769764,0.0,588.7815311388116,False
South,Office Supplies,2015-04-29,117.86,62.46868587950951,0.0,615.510171194217,False
South,Office Supplies,2015-04-30,1000.95,11.44404797231887,0.0,542.9971206792056,False
South,Office Supplies,2015-05-01,0.0,4.213219715926968,0.0,580.3578126909398,False
South,Office Supplies,2015-05-02,0.0,55.42285792118167,0.0,618.7969238572366,False
South,Office Supplies,2015-05-03,0.0,104.17223725025875,0.0,614.7889393627951,False
South,Office Supplies,2015-05-04,0.0,30.773964098094048,0.0,566.3979597218663,False
South,Office Supplies,2015-05-05,87.86,48.65021382335635,0.0,579.8106848240805,False
South,Office Supplies,2015-05-06,0.0,50.307396011752665,0.0,612.7481743208841,False
South,Office Supplies,2015-05-07,0.0,2.6325011536980867,0.0,531.1727383024275,False
South,Office Supplies,2015-05-08,0.0,0.0,0.0,534.3441720785376,False
South,Office Supplies,2015-05-09,158.70999999999998,54.239287001089,0.0,622.7727365450176,False
South,Office Supplies,2015-05-10,0.0,107.1071904576704,0.0,610.9198020044678,False
South,Office Supplies,2015-05-11,0.0,37.90947074711552,0.0,534.4493512386223,False
South,Office Supplies,2015-05-12,0.0,59.97052146460797,0.0,559.3143261514755,False
South,Office Supplies,2015-05-13,405.45599999999996,65.69669139404093,0.0,570.2259616097577,False
South,Office Supplies,2015-05-14,0.0,21.875530479924386,0.0,544.684776906799,False
South,Office Supplies,2015-05-15,0.0,21.871418996022612,0.0,537.2627772675063,False
South,Office Supplies,2015-05-16,0.0,80.16661945940324,0.0,614.2810486528097,False
South,Office Supplies,2015-05-17,0.0,135.6947838778633,0.0,689.73088212819,False
South,Office Supplies,2015-05-18,0.0,68.60643591829412,0.0,594.2879321367516,False
South,Office Supplies,2015-05-19,34.2,92.16989578438987,0.0,617.4322577636427,False
South,Office Supplies,2015-05-20,0.0,98.75041134841163,0.0,608.6244868366844,False
South,Office Supplies,2015-05-21,2715.93,55.1106148970358,0.0,573.4355917380124,False
South,Office Supplies,2015-05-22,0.0,54.60689165472256,0.0,585.7732249828972,False
South,Office Supplies,2015-05-23,0.0,111.7306786877295,0.0,625.1868727975868,False
South,Office Supplies,2015-05-24,0.0,165.44172068769166,0.0,721.1341289250008,False
South,Office Supplies,2015-05-25,0.0,4.564975301756178,0.0,573.0388914578006,False
South,Office Supplies,2015-05-26,0.0,116.52951019084719,0.0,630.1388557931332,False
South,Office Supplies,2015-05-27,0.0,119.66763985268156,0.0,662.2906155478415,False
South,Office Supplies,2015-05-28,0.0,72.19172691833283,0.0,636.0654193200935,False
South,Office Supplies,2015-05-29,0.0,67.54904015926392,0.0,591.9622991157362,False
South,Office Supplies,2015-05-30,13.62,120.32831130045304,0.0,659.2030842424249,False
South,Office Supplies,2015-05-31,0.0,169.59024392888836,0.0,698.1472027734201,False
South,Office Supplies,2015-06-01,0.0,95.62942116992033,0.0,619.3538460439648,False
South,Office Supplies,2015-06-02,365.5,111.87118807237302,0.0,673.6399093142796,False
South,Office Supplies,2015-06-03,0.0,110.84639397520536,0.0,644.3546478251463,False
South,Office Supplies,2015-06-04,0.0,59.48724577477131,0.0,594.4464628480358,False
South,Office Supplies,2015-06-05,0.0,51.31899566397696,0.0,593.1530514494928,False
South,Office Supplies,2015-06-06,63.381,100.9966210210343,0.0,642.453999749097,False
South,Office Supplies,2015-06-07,0.0,147.6336595041243,0.0,673.690863988007,False
South,Office Supplies,2015-06-08,0.0,71.56285774846671,0.0,623.5857349278414,False
South,Office Supplies,2015-06-09,0.0,86.23224438500824,0.0,644.8995430646978,False
South,Office Supplies,2015-06-10,0.0,84.17953366806128,0.0,589.9997362355967,False
South,Office Supplies,2015-06-11,0.0,32.32811730480997,0.0,559.8568987793385,False
South,Office Supplies,2015-06-12,0.0,24.179360233287184,0.0,524.9736914848284,False
South,Office Supplies,2015-06-13,0.0,74.35033600911297,0.0,635.7102968992879,False
South,Office Supplies,2015-06-14,0.0,121.9041293602898,0.0,629.9215676467777,False
South,Office Supplies,2015-06-15,0.0,47.11231645085745,0.0,601.6536498467179,False
South,Office Supplies,2015-06-16,0.0,63.35317488271617,0.0,622.2255919559142,False
South,Office Supplies,2015-06-17,0.0,63.088461984230534,0.0,634.1048304062341,False
South,Office Supplies,2015-06-18,0.0,13.161944321300112,0.0,543.4942677419072,False
South,Office Supplies,2015-06-19,0.0,6.99431487198612,0.0,539.544188749562,False
South,Office Supplies,2015-06-20,0.0,59.12355202186512,0.0,553.1392403318105,False
South,Office Supplies,2015-06-21,36.84,108.53776672008655,0.0,632.7722520919501,False
South,Office Supplies,2015-06-22,0.0,35.44006989300919,0.0,505.9367964104526,False
South,Office Supplies,2015-06-23,23.119999999999997,53.14893885276922,0.0,576.8515353514921,False
South,Office Supplies,2015-06-24,0.0,54.076855351772274,0.0,552.8766720767971,False
South,Office Supplies,2015-06-25,0.0,5.030341699674906,0.0,534.3601210588805,False
South,Office Supplies,2015-06-26,0.0,0.0,0.0,554.2700787742756,False
South,Office Supplies,2015-06-27,306.2,51.73147748034326,0.0,613.3176780370684,False
South,Office Supplies,2015-06-28,0.0,100.99867941889187,0.0,626.9008003161329,False
South,Office Supplies,2015-06-29,0.0,27.428265169693013,0.0,579.6843264445575,False
South,Office Supplies,2015-06-30,310.688,44.369405823391375,0.0,579.9143422367326,False
South,Office Supplies,2015-07-01,5.184,44.27730406301309,0.0,579.6899053806841,False
South,Office Supplies,2015-07-02,0.0,0.0,0.0,528.1675874401934,False
South,Office Supplies,2015-07-03,0.0,0.3449752339856076,0.0,546.0753544714375,False
South,Office Supplies,2015-07-04,37.44,8.902492751209593,0.0,571.1439374363034,False
South,Office Supplies,2015-07-05,48.238,85.77878663892656,0.0,645.8562405687159,False
South,Office Supplies,2015-07-06,0.0,10.866678941445116,0.0,566.2829943762833,False
South,Office Supplies,2015-07-07,0.0,26.618666037718334,0.0,573.3279270301393,False
South,Office Supplies,2015-07-08,0.0,25.560423276149493,0.0,522.2956496197129,False
South,Office Supplies,2015-07-09,0.0,0.0,0.0,520.3166160048385,False
South,Office Supplies,2015-07-10,0.0,0.0,0.0,489.9228754552487,False
South,Office Supplies,2015-07-11,0.0,18.260371564438884,0.0,557.2833616883868,False
South,Office Supplies,2015-07-12,0.0,66.59093950060955,0.0,612.1641620136764,False
South,Office Supplies,2015-07-13,0.0,0.0,0.0,536.3545909882127,False
South,Office Supplies,2015-07-14,0.0,9.751908191965995,0.0,535.7772662831024,False
South,Office Supplies,2015-07-15,0.0,10.53268659240291,0.0,518.1713966727323,False
South,Office Supplies,2015-07-16,0.0,0.0,0.0,498.1190706220929,False
South,Office Supplies,2015-07-17,0.0,0.0,0.0,479.91228170094587,False
South,Office Supplies,2015-07-18,0.0,11.173336287241227,0.0,563.2002715286429,False
South,Office Supplies,2015-07-19,0.0,62.799824619767456,0.0,584.7799782707452,False
South,Office Supplies,2015-07-20,0.0,0.0,0.0,512.023013794585,False
South,Office Supplies,2015-07-21,0.0,13.123631941439605,0.0,551.8957510875907,False
South,Office Supplies,2015-07-22,0.0,17.6088977248655,0.0,556.6773331906483,False
South,Office Supplies,2015-07-23,0.0,0.0,0.0,510.163699143522,False
South,Office Supplies,2015-07-24,0.0,0.0,0.0,483.57049504014685,False
South,Office Supplies,2015-07-25,0.0,28.810885204748892,0.0,560.4916947681677,False
South,Office Supplies,2015-07-26,162.89,83.48880863253301,0.0,574.8985391862883,False
South,Office Supplies,2015-07-27,0.0,15.70849703265069,0.0,582.294647453984,False
South,Office Supplies,2015-07-28,63.264,38.7576724297673,0.0,564.3848967410626,False
South,Office Supplies,2015-07-29,0.0,45.01804512186501,0.0,598.2331479250449,False
South,Office Supplies,2015-07-30,0.0,1.2656446870609983,0.0,551.0714810800773,False
South,Office Supplies,2015-07-31,0.0,0.8671734204643116,0.0,598.149238206964,False
South,Office Supplies,2015-08-01,158.768,58.32139779256045,0.0,583.5864292354573,False
South,Office Supplies,2015-08-02,0.0,112.59259743815129,0.0,626.8622000568814,False
South,Office Supplies,2015-08-03,0.0,43.875589427098156,0.0,615.3800403132735,False
South,Office Supplies,2015-08-04,0.0,65.49580507563539,0.0,578.9302094882333,False
South,Office Supplies,2015-08-05,0.0,69.88720336665405,0.0,634.3151414326783,False
South,Office Supplies,2015-08-06,0.0,23.89117132534914,0.0,559.7632331268637,False
South,Office Supplies,2015-08-07,0.0,20.951038102836357,0.0,579.9762006115906,False
South,Office Supplies,2015-08-08,0.0,75.65127040280957,0.0,613.9279281420372,False
South,Office Supplies,2015-08-09,15.552,127.04843185506225,0.0,676.0556392480939,False
South,Office Supplies,2015-08-10,0.0,55.433496387847896,0.0,599.7686228810032,False
South,Office Supplies,2015-08-11,0.0,74.22907225396823,0.0,592.2435801687886,False
South,Office Supplies,2015-08-12,312.856,75.96440491840208,0.0,616.8307943041144,False
South,Office Supplies,2015-08-13,0.0,27.571395545877365,0.0,555.9754643964493,False
South,Office Supplies,2015-08-14,0.0,22.576347917232376,0.0,565.971691819219,False
South,Office Supplies,2015-08-15,243.60000000000002,75.63659460316211,0.0,633.5187777272312,False
South,Office Supplies,2015-08-16,0.0,125.86916280487316,0.0,648.7168072389555,False
South,Office Supplies,2015-08-17,144.83,53.61114001128166,0.0,570.6158327186646,False
South,Office Supplies,2015-08-18,0.0,72.31535637385387,0.0,613.8627807184897,False
South,Office Supplies,2015-08-19,344.91,74.52430058524946,0.0,606.6375708008444,False
South,Office Supplies,2015-08-20,917.11,27.165541407246806,0.0,581.0189328837356,False
South,Office Supplies,2015-08-21,0.0,23.743388812408092,0.0,525.7607549403637,False
South,Office Supplies,2015-08-22,7.632,78.87595173408037,0.0,627.2375223049005,False
South,Office Supplies,2015-08-23,0.0,131.62474380289365,0.0,648.0515694545304,False
South,Office Supplies,2015-08-24,25.5,62.25647317706304,0.0,573.1176149651603,False
South,Office Supplies,2015-08-25,0.0,84.1405949785434,0.0,615.7495549760595,False
South,Office Supplies,2015-08-26,0.0,89.72549145370849,0.0,614.7538220715969,False
South,Office Supplies,2015-08-27,13.36,45.83649834320853,0.0,589.5601455495871,False
South,Office Supplies,2015-08-28,0.0,45.87038896983698,0.0,627.170260424178,False
South,Office Supplies,2015-08-29,534.984,104.33548977554914,0.0,670.750239019227,False
South,Office Supplies,2015-08-30,0.0,160.18439388993374,0.0,726.2131054882719,False
South,Office Supplies,2015-08-31,0.0,93.57886812835922,0.0,634.8211616525216,False
South,Office Supplies,2015-09-01,0.0,117.79043208175639,0.0,678.2281968566148,False
South,Office Supplies,2015-09-02,1793.98,125.17938668591506,0.0,661.7828272351451,False
South,Office Supplies,2015-09-03,0.0,82.49541811981301,0.0,643.5453492983185,False
South,Office Supplies,2015-09-04,0.0,83.07436205245298,0.0,588.6839910823973,False
South,Office Supplies,2015-09-05,0.0,141.3801380198073,0.0,677.8489591481622,False
South,Office Supplies,2015-09-06,0.0,196.33886411789007,0.0,800.8016945826017,False
South,Office Supplies,2015-09-07,0.0,157.58361055765883,0.0,706.7998979093071,False
South,Office Supplies,2015-09-08,45.0,149.96057957618922,0.0,669.2251446982599,False
South,Office Supplies,2015-09-09,0.0,154.29749951182762,0.0,700.8077419998692,False
South,Office Supplies,2015-09-10,9.64,107.9139924340466,0.0,604.7782836142953,False
South,Office Supplies,2015-09-11,0.0,104.21188986460578,0.0,688.0400838969716,False
South,Office Supplies,2015-09-12,177.208,157.73651836583292,0.0,711.4877503100613,False
South,Office Supplies,2015-09-13,18.648,207.50868731890668,0.0,726.2142572900748,False
South,Office Supplies,2015-09-14,20.16,133.78799115183665,0.0,660.7964720921618,False
South,Office Supplies,2015-09-15,0.0,149.97095892417465,0.0,672.7875175757944,False
South,Office Supplies,2015-09-16,0.0,148.56689693765225,0.0,684.3676038802179,False
South,Office Supplies,2015-09-17,4.624,96.49464038214026,0.0,639.7117180370075,False
South,Office Supplies,2015-09-18,0.0,87.27490844434597,0.0,612.2169950074615,False
South,Office Supplies,2015-09-19,67.344,135.56739813702734,0.0,676.1934730010511,False
South,Office Supplies,2015-09-20,2.816,180.49976491395284,0.0,729.9651318286188,False
South,Office Supplies,2015-09-21,0.0,102.4281414319687,0.0,628.2393787002164,False
South,Office Supplies,2015-09-22,4.608,114.83280636028437,0.0,678.4169776172813,False
South,Office Supplies,2015-09-23,0.0,110.29191894152794,0.0,630.9068482819915,False
South,Office Supplies,2015-09-24,0.0,55.77659432210302,0.0,595.567078067421,False
South,Office Supplies,2015-09-25,0.0,44.84206035573678,0.0,601.6558457040676,False
South,Office Supplies,2015-09-26,0.0,92.16406331522572,0.0,638.9515184419112,False
South,Office Supplies,2015-09-27,0.0,136.86768775272623,0.0,682.9241574417565,False
South,Office Supplies,2015-09-28,106.944,59.28824353250229,0.0,580.2338017718496,False
South,Office Supplies,2015-09-29,0.0,72.86781808286392,0.0,607.0550130586087,False
South,Office Supplies,2015-09-30,84.768,70.13038062049401,0.0,607.209954830404,False
South,Office Supplies,2015-10-01,0.0,17.978670205891582,0.0,558.1502706376968,False
South,Office Supplies,2015-10-02,0.0,9.887552266775117,0.0,559.1635440777508,False
South,Office Supplies,2015-10-03,67.75999999999999,60.4429437351774,0.0,598.0999845169606,False
South,Office Supplies,2015-10-04,0.0,108.67339554370375,0.0,639.6189647090557,False
South,Office Supplies,2015-10-05,0.0,34.81390208599047,0.0,545.3078352992555,False
South,Office Supplies,2015-10-06,0.0,52.20544786059554,0.0,635.5178818624721,False
South,Office Supplies,2015-10-07,0.0,53.273088405840646,0.0,583.0068827085244,False
South,Office Supplies,2015-10-08,0.0,4.825708631930823,0.0,548.7280764243508,False
South,Office Supplies,2015-10-09,88.768,0.2520579450147551,0.0,543.3263721327397,False
South,Office Supplies,2015-10-10,0.0,54.06208314438108,0.0,617.8605158841721,False
South,Office Supplies,2015-10-11,7.31,105.22057708705917,0.0,639.4091448437497,False
South,Office Supplies,2015-10-12,0.0,429.827960746381,0.0,912.9514505652709,False
South,Office Supplies,2015-10-13,366.78,53.46919603006663,0.0,606.4359962827897,False
South,Office Supplies,2015-10-14,0.0,56.271601876526276,0.0,590.2030736259934,False
South,Office Supplies,2015-10-15,0.0,9.125835830707118,0.0,527.0483508078015,False
South,Office Supplies,2015-10-16,0.0,5.433497922940248,0.0,572.8028763177152,False
South,Office Supplies,2015-10-17,0.0,59.73237961522093,0.0,568.7339264358313,False
South,Office Supplies,2015-10-18,275.97,111.02886718772476,0.0,633.2620465915318,False
South,Office Supplies,2015-10-19,0.0,39.56174140854587,0.0,553.4755612549139,False
South,Office Supplies,2015-10-20,98.352,58.700889510293266,0.0,638.0812758278777,False
South,Office Supplies,2015-10-21,197.54,60.92375753617953,0.0,563.2918119325178,False
South,Office Supplies,2015-10-22,0.0,13.112741280389805,0.0,574.1457584679935,False
South,Office Supplies,2015-10-23,0.0,8.748192827098222,0.0,556.9398541392893,False
South,Office Supplies,2015-10-24,22.218,62.44616138541571,0.0,607.3715150231837,False
South,Office Supplies,2015-10-25,0.0,113.2880012774857,0.0,636.4664559608896,False
South,Office Supplies,2015-10-26,0.0,41.581484984052324,0.0,630.9695163744833,False
South,Office Supplies,2015-10-27,22.32,60.75702181206257,0.0,612.8634743302238,False
South,Office Supplies,2015-10-28,0.0,63.341888936985825,0.0,571.8960745505038,False
South,Office Supplies,2015-10-29,0.0,16.255743468259404,0.0,547.3930130133037,False
South,Office Supplies,2015-10-30,0.0,13.002152558197096,0.0,558.7833525819243,False
South,Office Supplies,2015-10-31,0.0,68.20530800363929,0.0,588.0470142252677,False
South,Office Supplies,2015-11-01,140.76,120.93909220879455,0.0,662.9562186488092,False
South,Office Supplies,2015-11-02,0.0,51.48815262217437,0.0,580.17663597093,False
South,Office Supplies,2015-11-03,187.629,73.24458898624765,0.0,620.9238298256937,False
South,Office Supplies,2015-11-04,66.616,78.68314833605531,0.0,608.8059384933882,False
South,Office Supplies,2015-11-05,0.0,34.658169304341136,0.0,542.8268767633942,False
South,Office Supplies,2015-11-06,43.68,34.596971149607974,0.0,588.0001021170586,False
South,Office Supplies,2015-11-07,0.0,93.03879906450129,0.0,639.6102558580187,False
South,Office Supplies,2015-11-08,0.0,148.9664260629059,0.0,665.4259411584227,False
South,Office Supplies,2015-11-09,0.0,82.56999228334786,0.0,601.3586216701484,False
South,Office Supplies,2015-11-10,0.0,107.14660234972558,0.0,668.6400003416654,False
South,Office Supplies,2015-11-11,0.0,433.4687122841638,0.0,955.9986107010775,False
South,Office Supplies,2015-11-12,7.872,73.13288038521816,0.0,564.6236715103114,False
South,Office Supplies,2015-11-13,0.0,74.65821587244753,0.0,613.4772129098808,False
South,Office Supplies,2015-11-14,32.4,134.12566837437424,0.0,666.8144641217075,False
South,Office Supplies,2015-11-15,362.176,190.4630585503176,0.0,731.3495933239459,False
South,Office Supplies,2015-11-16,0.0,123.82062895689069,0.0,676.7306047660671,False
South,Office Supplies,2015-11-17,0.0,147.47214970995583,0.0,660.4589023645111,False
South,Office Supplies,2015-11-18,0.0,153.79411027532066,0.0,657.6871191531559,False
South,Office Supplies,2015-11-19,0.0,109.56611236008138,0.0,637.8596804796945,False
South,Office Supplies,2015-11-20,0.0,108.1670484961338,0.0,631.9393756880888,False
South,Office Supplies,2015-11-21,828.51,164.11608621604938,0.0,703.9599441308725,False
South,Office Supplies,2015-11-22,1032.57,216.40548853468826,0.0,715.4978306414008,False
South,Office Supplies,2015-11-23,0.0,145.2648062687653,0.0,699.8280977729906,False
South,Office Supplies,2015-11-24,0.0,164.0599433339471,0.0,701.2511609023463,False
South,Office Supplies,2015-11-25,0.0,165.26990836877653,0.0,698.6253921862806,False
South,Office Supplies,2015-11-26,0.0,0.0,0.0,532.675303488123,False
South,Office Supplies,2015-11-27,0.0,109.09714816103664,0.0,647.944964502804,False
South,Office Supplies,2015-11-28,159.41,159.8483567349357,0.0,701.7922643175568,False
South,Office Supplies,2015-11-29,0.0,207.13960079900218,0.0,757.2292447905718,False
South,Office Supplies,2015-11-30,6.642,131.30964223526266,0.0,676.9522282683259,False
South,Office Supplies,2015-12-01,0.0,145.82541194645165,0.0,717.2958740242888,False
South,Office Supplies,2015-12-02,15.24,143.25586839350177,0.0,644.6959014549212,False
South,Office Supplies,2015-12-03,0.0,90.56702836422289,0.0,596.6004752338389,False
South,Office Supplies,2015-12-04,0.0,81.31291296747754,0.0,604.8325024927218,False
South,Office Supplies,2015-12-05,24.56,130.17158448681343,0.0,671.4558105682978,False
South,Office Supplies,2015-12-06,42.208,176.27345318015063,0.0,729.677850635279,False
South,Office Supplies,2015-12-07,105.52,99.96152614680123,0.0,610.8264323950793,False
South,Office Supplies,2015-12-08,0.0,114.68722002383274,0.0,635.0770848649211,False
South,Office Supplies,2015-12-09,0.0,112.98465186519601,0.0,623.6404635445276,False
South,Office Supplies,2015-12-10,0.0,61.766670640760935,0.0,596.0499173102477,False
South,Office Supplies,2015-12-11,0.0,54.51734655879396,0.0,593.9312897733056,False
South,Office Supplies,2015-12-12,23.472,105.8300518350107,0.0,596.5747548684,False
South,Office Supplies,2015-12-13,12.39,154.73825492543938,0.0,709.8964306366211,False
South,Office Supplies,2015-12-14,0.0,81.47862978150702,0.0,621.3261504755098,False
South,Office Supplies,2015-12-15,0.0,99.39001986142499,0.0,604.5274528426639,False
South,Office Supplies,2015-12-16,3.151,100.89108008668997,0.0,660.2649742279802,False
South,Office Supplies,2015-12-17,40.05,52.77976152702985,0.0,603.1014051881709,False
South,Office Supplies,2015-12-18,0.0,48.42925469809339,0.0,565.2419311225905,False
South,Office Supplies,2015-12-19,164.842,102.32942309117111,0.0,625.774491153114,False
South,Office Supplies,2015-12-20,254.222,153.4207492432397,0.0,693.5614155968194,False
South,Office Supplies,2015-12-21,18.24,81.86030045792539,0.0,613.297146726956,False
South,Office Supplies,2015-12-22,0.0,100.92316752332569,0.0,612.9901491226814,False
South,Office Supplies,2015-12-23,555.064,102.98212388546416,0.0,621.4734270989095,False
South,Office Supplies,2015-12-24,9.568,54.80860727396163,0.0,589.320670321656,False
South,Office Supplies,2015-12-25,0.0,213.03500447751807,0.0,779.9200955993866,False
South,Office Supplies,2015-12-26,0.0,102.36935030402685,0.0,628.7548823851301,False
South,Office Supplies,2015-12-27,23.92,151.5831160201554,0.0,672.0160458338797,False
South,Office Supplies,2015-12-28,0.0,77.62215297343532,0.0,597.6492247222626,False
South,Office Supplies,2015-12-29,0.0,93.83371166346555,0.0,622.658016886508,False
South,Office Supplies,2015-12-30,39.128,92.67865573974883,0.0,672.9038495291229,False
South,Office Supplies,2015-12-31,0.0,41.02991747897116,0.0,595.4569861377232,False
South,Office Supplies,2016-01-01,0.0,0.0,0.0,474.68538117923185,False
South,Office Supplies,2016-01-02,0.0,81.31155223509636,0.0,636.0284680392213,False
South,Office Supplies,2016-01-03,0.0,126.9632907243029,0.0,637.1701441262954,False
South,Office Supplies,2016-01-04,0.0,49.65559414329496,0.0,598.2800176219519,False
South,Office Supplies,2016-01-05,0.0,62.85463910174042,0.0,578.2556599975726,False
South,Office Supplies,2016-01-06,0.0,59.13280040781462,0.0,603.8599440090517,False
South,Office Supplies,2016-01-07,0.0,5.463638069960794,0.0,531.8201691363657,False
South,Office Supplies,2016-01-08,0.0,0.0,0.0,529.6503841275256,False
South,Office Supplies,2016-01-09,364.07,43.67284920223881,0.0,560.1921334151131,False
South,Office Supplies,2016-01-10,0.0,89.39271370384608,0.0,626.2197391110573,False
South,Office Supplies,2016-01-11,0.0,12.935593337832636,0.0,579.7300738892475,False
South,Office Supplies,2016-01-12,0.0,27.774814255003385,0.0,522.7624020129393,False
South,Office Supplies,2016-01-13,9.82,26.467056746228472,0.0,554.8901587266824,False
South,Office Supplies,2016-01-14,0.0,0.0,0.0,516.434555254773,False
